idx_original,Class,prediccion_fraude,probabilidad_fraude
2995,0,0,0.058707944880897395
2996,0,0,0.04572898121959234
2997,0,1,0.5900011946045255
2998,0,0,0.0012992643150095608
2999,0,0,0.40344026808112743
3000,0,0,0.055965529166529304
3001,0,0,0.02991572915195202
3002,0,0,0.023472555332505887
3003,0,1,0.9416715027297314
3004,0,0,0.021086153615865924
3005,0,0,0.06346189510982267
3006,0,0,0.06967867726747153
3007,0,0,0.11470208621362547
3008,0,0,0.031998096568641735
3009,0,0,0.06333499605254196
3010,0,0,0.20570868308505605
3011,0,0,0.12354746085876527
3012,0,0,0.05486519783888215
3013,0,0,0.4770717761894162
3014,0,0,0.11125805798311639
3015,0,0,0.2755539090287243
3016,0,0,0.0013496491037320439
3017,0,0,0.0013575053319163147
3018,0,0,0.00036024300265212255
3019,0,0,0.0571463675444352
3020,0,0,0.002429173206002259
3021,0,0,0.13744028806584235
3022,0,0,0.13993360427808052
3023,0,0,0.0022090479137855555
3024,0,0,0.07032003306454387
3025,0,0,0.2249589961642048
3026,0,0,0.18932668502817823
3027,0,0,0.09533388489315071
3028,0,0,0.07397146871220639
3029,0,0,0.004262805040704436
3030,0,0,0.001927808154797923
3031,0,1,0.6877048065060328
3032,0,0,0.13291513415108216
3033,0,0,0.022989325638641256
3034,0,1,0.8212659625131595
3035,0,0,0.390021131081485
3036,0,0,0.22517114277980588
3037,0,0,0.00010959746897306038
3038,0,0,0.02490023583797753
3039,0,0,0.07802816992009169
3040,0,0,0.17373323584705097
3041,0,0,0.08713922858748757
3042,0,0,0.00027817537583002603
3043,0,0,0.05547561677413027
3044,0,0,0.04251485979556395
3045,0,0,0.05918361398372109
3046,0,0,0.03311649918178581
3047,0,0,0.031181377760172588
3048,0,0,0.06609556328589643
3049,0,0,0.14123761037679677
3050,0,0,0.03853706026804799
3051,1,1,0.8158474698261761
3052,0,0,0.0003173614288491508
3053,0,0,0.06714190950431334
3054,0,0,0.011697761052829086
3055,0,0,0.10409742814333077
3056,0,0,0.1034031853848476
3057,0,0,0.05633887941692065
3058,0,0,0.001859204435929038
3059,0,1,0.678732596667095
3060,0,0,0.033254003772864
3061,0,0,0.0005474335479038695
3062,0,0,0.099141202712384
3063,0,0,0.0019232667333070187
3064,0,0,0.0001473202455169521
3065,0,0,0.07405361547972111
3066,0,0,0.05533669475324585
3067,0,0,0.09595852443787525
3068,0,0,0.0703927080161327
3069,0,1,0.7188678686164985
3070,0,0,0.0006042021808076383
3071,0,1,0.5657810340302993
3072,0,1,0.6763155129209076
3073,0,0,0.09663398707208463
3074,0,0,0.37898073151475753
3075,0,0,0.01046129122764577
3076,0,0,0.05343022418274032
3077,0,0,0.04232360181288084
3078,0,0,0.0023304007941690095
3079,0,0,0.0010210246065206392
3080,0,0,0.11942711566602962
3081,0,0,0.033443145348029245
3082,0,0,0.33485118271636455
3083,0,0,0.007560962919246346
3084,0,0,0.0022312291291161535
3085,0,0,0.04140540413330947
3086,0,0,0.18417212054724402
3087,0,0,0.05607869639155293
3088,0,0,0.07364947933634612
3089,0,0,0.19326809831136108
3090,0,0,0.16354051351489216
3091,0,0,0.023286405689257987
3092,0,1,0.8280960730449838
3093,0,0,0.04094341271584818
3094,0,0,0.0023809214333774292
3095,0,0,0.17370918645461975
3096,0,0,0.04121556149805997
3097,0,0,0.09803731976068542
3098,0,0,0.00048423368229531696
3099,0,0,0.21790466074966852
3100,0,0,0.07131739139345034
3101,0,0,0.01749514378600829
3102,0,0,0.021695444172067896
3103,0,0,0.08555079630295077
3104,0,1,0.6949329009365047
3105,0,0,0.00015301971205759603
3106,0,0,0.07184941595268024
3107,0,0,0.12653368726544348
3108,0,0,0.0010925903149489411
3109,0,0,0.0005479782736742588
3110,0,1,0.657591393981209
3111,0,1,0.9771007671788033
3112,0,0,0.0052687263828180625
3113,0,0,0.054159388070340424
3114,0,0,0.08035305443217593
3115,0,0,0.04732223017786316
3116,0,1,0.8282758884805826
3117,0,0,0.10064359786476966
3118,0,1,0.9430187108707299
3119,0,0,0.21001671998614369
3120,0,0,0.033359512785865755
3121,0,0,0.04584596731763478
3122,0,1,0.8462883470762841
3123,0,0,0.07012882682927232
3124,0,0,0.033892886545796454
3125,0,1,0.6397640304125036
3126,0,0,0.04205378708967307
3127,0,0,0.38397479559192155
3128,0,1,0.5927716122817973
3129,0,0,0.04885208748698107
3130,0,0,0.10196542577543256
3131,0,0,0.10452315259603444
3132,0,0,0.094392263596552
3133,0,0,0.26710247738813486
3134,0,0,0.1733538316278053
3135,0,0,0.13344306575559414
3136,0,1,0.894583102789171
3137,0,0,0.0489061916730412
3138,0,1,0.5070782432591899
3139,0,0,0.0617495661165893
3140,0,0,0.3376235872419144
3141,0,0,0.059787420651780436
3142,0,0,0.04804429512646701
3143,0,0,0.00016148286221583178
3144,0,0,0.05954077244254631
3145,0,0,0.10276149046595615
3146,0,0,0.00026319886665803307
3147,0,1,0.9997153523319001
3148,0,0,0.00014819592387533458
3149,0,0,0.022616251908980423
3150,0,0,0.0669476783610945
3151,0,0,0.07769545004994656
3152,0,1,0.5069316528289791
3153,0,0,0.11664748858923472
3154,0,0,0.06296546202529267
3155,0,0,0.0009143447324729355
3156,0,0,0.0009594981763073997
3157,0,0,0.21152722054774734
3158,0,0,0.0760485198722216
3159,0,0,0.11071808373741082
3160,0,0,0.0006577086884397376
3161,0,0,0.0391352545900832
3162,0,0,0.08101873829919681
3163,0,1,0.7519195510000017
3164,0,0,0.03122875295624296
3165,0,0,0.0010688991579155486
3166,0,0,0.13903659767204707
3167,0,0,0.0591528447796554
3168,0,1,0.8107030983769178
3169,0,0,0.03462120322056069
3170,0,0,0.08897668390129079
3171,0,0,0.0818939601301957
3172,0,0,0.0010052690166430247
3173,0,0,0.04666492965937652
3174,0,0,0.12969569009891846
3175,0,0,0.0005918647215519612
3176,0,1,0.8872823283005181
3177,0,1,0.5568745060766966
3178,0,0,0.014662667803174507
3179,0,0,0.032182451733165605
3180,0,0,0.03304448409528367
3181,0,0,0.23044044370698744
3182,0,0,0.035110087192796555
3183,0,0,0.0734500522795148
3184,0,0,0.006633218553081351
3185,0,0,0.001236333259963049
3186,0,0,0.14474669202297225
3187,0,0,0.0013936976834904014
3188,0,0,0.004359470962469746
3189,0,0,0.10557991378378678
3190,0,1,0.939307669740556
3191,0,0,0.024359613616224518
3192,0,0,0.03211673693234177
3193,0,1,0.5179835016868722
3194,0,0,0.10791785576489378
3195,0,0,0.3186839738072198
3196,0,0,0.037279447813101024
3197,0,0,0.27851077078723735
3198,0,0,0.08733737669584285
3199,0,0,0.04340675786564318
3200,0,1,0.9913071486939381
3201,0,0,0.3905356390448725
3202,0,0,0.0002514489295368737
3203,0,1,0.7600724579120091
3204,0,0,0.03572830954438615
3205,0,0,0.0871935183220112
3206,0,0,0.05133408123825835
3207,0,0,0.0021296775487972958
3208,0,0,0.008016440353346919
3209,0,0,0.02868872993815827
3210,0,0,0.11905620442635195
3211,0,0,0.00023527739216725802
3212,0,0,0.02577727925743585
3213,0,1,0.658216870037638
3214,0,0,0.07851975362391794
3215,0,0,0.05952799323419518
3216,0,1,0.5761212728438867
3217,0,0,0.1146734908121659
3218,0,0,7.809061470257765e-05
3219,0,1,0.9014695083892058
3220,0,0,0.24606577520927053
3221,0,0,0.0394698606748253
3222,0,0,0.01821901921979394
3223,0,1,0.8621568280492965
3224,0,0,0.05894229735912644
3225,0,0,0.00042517222190247163
3226,0,0,0.03875887394507926
3227,0,1,0.7629966969216674
3228,0,0,0.038379442937298024
3229,0,0,0.1324637653283475
3230,0,0,0.05702290750682708
3231,0,0,0.09868761659801127
3232,0,0,0.06347242851999818
3233,0,1,0.8287701912407591
3234,0,0,0.03155224689214994
3235,0,0,0.03724171981698881
3236,0,0,0.043074807720362686
3237,0,0,0.032699081679389404
3238,0,0,0.049504362186646673
3239,0,0,0.03742294481545166
3240,0,0,0.05208591144757947
3241,0,0,0.001258149236740208
3242,0,0,0.05301727198313926
3243,0,0,0.0017430629263400755
3244,0,0,0.09316749119237909
3245,0,0,0.13525048584347463
3246,0,0,0.0575024712590338
3247,0,0,0.04908958318401392
3248,0,1,0.5525046716628161
3249,0,0,0.06830917894143156
3250,0,1,0.6940422075590462
3251,0,0,0.04403510898931671
3252,0,0,0.1459730086490886
3253,0,0,0.0948558332539256
3254,0,1,0.7658765951966188
3255,0,0,0.42548699707275545
3256,0,0,0.007930955551076119
3257,0,0,0.03155738997018873
3258,0,0,0.037549814652740265
3259,0,1,0.9541354255701704
3260,0,0,0.0726644300069638
3261,0,0,0.07567522550760533
3262,0,0,0.009100826571670701
3263,0,0,0.04830268997361554
3264,0,0,0.0790765791058318
3265,0,0,0.40461102527217624
3266,0,0,9.842052125611893e-05
3267,0,0,0.00019200110306203882
3268,0,0,0.07085816806039
3269,0,0,0.04648577211657687
3270,0,0,0.033819133939894865
3271,0,1,0.9121291326822536
3272,0,0,0.019384492589189624
3273,0,1,0.9724661476110301
3274,0,0,0.022624614579577446
3275,0,0,0.0001484046828221428
3276,0,0,0.037154220280165524
3277,0,0,0.0038310998419171355
3278,0,0,0.15159820688139708
3279,0,0,0.00017554005867703078
3280,0,0,0.00034090746200785975
3281,0,0,0.04416544875187517
3282,0,0,0.19999442235150167
3283,0,1,0.7754035808160797
3284,0,0,0.06013333345215985
3285,0,0,0.2597184317056689
3286,0,0,0.0011330017943161712
3287,0,0,0.09979420693829989
3288,0,0,0.02434370970136483
3289,0,0,0.2686180658930962
3290,0,0,0.05103364057264454
3291,0,1,0.584105982475024
3292,0,0,0.011486808166506011
3293,0,0,0.05698710204206907
3294,0,1,0.8398965173785308
3295,0,0,0.0356198024821663
3296,0,0,0.08775164171077854
3297,0,0,0.09393186756257754
3298,0,0,0.00018867878348639383
3299,0,0,0.10478886106102946
3300,0,0,0.07541766591648133
3301,0,0,0.0012379727406353698
3302,0,1,0.904958669773316
3303,0,0,0.3735377577393148
3304,0,0,0.060263978006377
3305,0,0,0.0003136297901541285
3306,0,1,0.5461660141124522
3307,0,1,0.8423339406214113
3308,0,0,0.1407436690914818
3309,0,0,0.06309048483789555
3310,0,0,0.20050835601279657
3311,0,0,0.36933733754901066
3312,0,0,0.06763463870886535
3313,0,0,0.06645642136861228
3314,0,0,0.30031501894922186
3315,0,0,0.026109202085718812
3316,0,1,0.6205912481411311
3317,0,0,0.00028635955744547777
3318,0,0,0.0001896859256984673
3319,0,0,0.17723552928432618
3320,0,0,0.00035840664270647064
3321,0,0,0.0472146011035246
3322,0,0,0.026123275597933822
3323,0,0,0.24947858360666725
3324,0,0,0.00496035900094692
3325,0,0,0.031083970687904052
3326,0,0,0.008109640470405013
3327,0,0,0.1494221267329818
3328,0,0,0.09386503199731838
3329,0,0,0.04507996542266502
3330,0,0,0.2770961878007753
3331,0,0,0.24319476734050627
3332,0,0,0.04338604082960958
3333,0,1,0.7451945162873468
3334,0,0,0.3231493333057348
3335,0,0,0.042762378941259636
3336,0,0,0.019692380016078394
3337,0,0,0.1665259314103442
3338,0,0,0.3584874616800602
3339,0,0,7.390491796438792e-05
3340,0,0,0.04394519707190535
3341,0,0,0.04986472559180065
3342,0,0,0.12695298959519738
3343,0,0,0.06191458686683586
3344,0,0,0.06685610500714102
3345,0,0,0.07214337879415265
3346,0,0,0.3643471864093034
3347,0,1,0.5843179504370863
3348,0,1,0.822436069498541
3349,0,0,0.04783089171706197
3350,0,0,0.05098557274140831
3351,0,0,0.42757552413334976
3352,0,0,0.12271741386314881
3353,0,0,0.04832665972671493
3354,0,0,0.07050832211695696
3355,0,0,0.00027393119085928843
3356,0,0,0.03400618459562053
3357,0,1,0.5595290020246434
3358,0,0,0.03408948269265345
3359,0,0,0.10097548360472133
3360,0,0,0.02836608619651811
3361,0,0,0.13404440395278117
3362,0,0,0.002978949998434055
3363,0,0,0.050223801151502954
3364,0,0,0.49538650148183283
3365,0,0,0.3379362653949602
3366,0,0,0.0005249704098275264
3367,0,0,0.00015105052685107097
3368,0,0,0.005756503189038519
3369,0,0,0.06528272748170481
3370,0,0,0.0008011349546891966
3371,0,0,0.03609892401943732
3372,0,0,0.037219504773789686
3373,0,0,0.030967781379259755
3374,0,0,0.0009675237692026157
3375,0,0,0.10420617698429215
3376,0,0,0.04894120441322368
3377,0,0,0.00022590054188190135
3378,0,0,0.016858832687182523
3379,0,0,0.03748889458299404
3380,0,0,0.0016423121717824684
3381,0,0,0.4051359396565572
3382,0,1,0.8397307433063519
3383,0,1,0.7156755797886214
3384,0,0,0.04254781236957269
3385,0,0,0.28546890750512505
3386,0,0,0.06833245237019184
3387,0,0,0.018642072819156634
3388,0,0,0.09254940187111896
3389,0,0,0.02269046847963011
3390,0,0,0.050805290454464865
3391,0,0,0.029028110285711253
3392,0,0,0.006638652829255731
3393,0,0,0.1449214084507174
3394,0,0,0.07358678183542064
3395,0,0,0.06650050453695844
3396,0,1,0.8626710296757922
3397,0,1,0.5700317873105684
3398,0,0,0.03962255939196166
3399,0,0,0.1714062181199718
3400,0,0,0.08095205083136395
3401,0,0,0.04105772706202516
3402,0,0,0.04194825401049025
3403,0,0,0.11743758428690991
3404,0,1,0.6696368971262292
3405,0,0,0.00036659261094904196
3406,0,0,0.06189880642095293
3407,0,0,0.03887725259330858
3408,0,0,0.00799966268757254
3409,0,0,0.08371835679677186
3410,0,0,0.3807160461006521
3411,0,0,0.04274191951437391
3412,0,0,0.17620015848145426
3413,0,0,0.048702788436301415
3414,0,0,7.896604593047964e-05
3415,0,0,0.03046459983201906
3416,0,0,0.041266050890231686
3417,0,0,0.04051966751937251
3418,0,0,0.03249121140466194
3419,0,0,0.02900452220621454
3420,0,0,0.048820128485681825
3421,0,0,0.12061479896052739
3422,0,0,0.11438844550553029
3423,0,1,0.7474255499237747
3424,0,0,0.001525153821718204
3425,0,0,0.07581174694896574
3426,0,0,0.05641313542089685
3427,0,0,0.022980435712832873
3428,0,0,0.03693375964078609
3429,0,0,0.0019127911303008754
3430,0,0,0.09405610338537156
3431,0,0,0.0012956942294211752
3432,0,0,0.10042533590465264
3433,0,0,0.00041795932492816914
3434,0,0,0.04206267911392781
3435,0,0,0.18564508841834643
3436,0,1,0.9723588680380486
3437,0,0,0.00021143272016900156
3438,0,0,0.11588709352516881
3439,0,0,0.03027484548997481
3440,0,0,0.0008701766607439172
3441,0,1,0.9961662337591152
3442,0,0,0.00044148740003120327
3443,0,0,0.04325351875781991
3444,0,0,0.05027877619805474
3445,0,0,0.07077052170142277
3446,0,0,0.09866815524916743
3447,0,1,0.6779516981809482
3448,0,0,0.054931088546735694
3449,0,0,0.023568016569761204
3450,0,0,0.028523599030111996
3451,0,0,0.00850114171215815
3452,0,0,0.00013964347585258878
3453,0,0,0.030799120671730688
3454,0,0,0.034536775592913606
3455,0,0,0.1663097397922056
3456,0,0,0.027322820714100082
3457,0,1,0.8034008189428312
3458,0,1,0.8656010013908507
3459,0,0,0.3075585853092947
3460,0,0,0.11023921812648307
3461,0,0,0.0782771232319749
3462,0,0,0.08021803105381677
3463,0,0,0.46705579604326264
3464,0,0,0.031914582373976354
3465,0,0,0.03222916463105302
3466,0,0,0.00025923259092308355
3467,0,0,0.03064134741438572
3468,0,0,0.41881260692094346
3469,0,0,0.0002937808877136657
3470,0,0,0.0425618240890762
3471,0,0,0.03070559699057438
3472,0,0,0.07619851651954365
3473,0,0,0.14839078016776938
3474,0,0,0.3407459172586532
3475,0,0,0.03411986938547304
3476,0,0,0.00012424016341804384
3477,0,0,0.04138237380959985
3478,0,0,0.05705178925666554
3479,0,0,0.178413775248359
3480,0,0,0.05397107093637197
3481,0,0,0.09304502111326912
3482,0,0,0.0975177021088262
3483,0,0,0.024389459671241176
3484,0,0,0.14157088982915092
3485,0,0,0.0009054998835006784
3486,0,0,0.040684501159775364
3487,0,1,0.7071329337153415
3488,0,1,0.6582068804874351
3489,0,0,0.00036794465138690593
3490,0,0,0.06008182893749786
3491,0,0,0.10126236796425081
3492,0,0,0.1418835076002543
3493,0,1,0.8310347080511409
3494,0,0,0.023135916787860693
3495,0,1,0.6151360873339546
3496,0,0,0.3646933922452655
3497,0,0,0.06347127053816709
3498,0,0,0.05661597618346723
3499,0,0,0.16287313156097885
3500,0,0,0.03673073094423155
3501,0,0,0.039714382429341576
3502,0,0,0.16064194426425116
3503,0,0,0.04946216147005766
3504,0,0,0.16077520256625705
3505,0,0,0.014579318960639057
3506,0,0,0.008091734196935471
3507,0,0,0.024685501592288238
3508,0,0,0.03800280461471841
3509,0,1,0.8871803299864357
3510,0,0,0.050914045190837746
3511,0,0,0.10828919157352422
3512,0,0,0.17148385155291648
3513,0,0,0.044549991012883185
3514,0,0,0.03751888293686995
3515,0,1,0.641159814808846
3516,0,0,0.06503167866072347
3517,0,0,0.00018317815442508542
3518,0,0,0.03901304994898766
3519,0,0,0.02035439395582868
3520,0,0,0.06507409741388906
3521,0,0,0.10742894608754382
3522,0,0,0.2773243395416715
3523,0,0,0.0008461100028322546
3524,0,0,0.10203537594190822
3525,0,0,0.10360140837473983
3526,0,1,0.6982178190789142
3527,0,1,0.716737703199196
3528,0,0,0.07638785597645424
3529,0,0,0.06615995748889984
3530,0,0,0.0708552202271007
3531,0,0,0.06197281111889199
3532,0,0,0.05607526071926582
3533,0,1,0.633165214822902
3534,0,0,0.015803189546949505
3535,0,0,0.3301346382624133
3536,0,0,0.10522008704124441
3537,0,0,0.08789806201361247
3538,0,0,0.060749180873719826
3539,0,0,0.4152797042297655
3540,0,0,0.0377933161996129
3541,0,0,0.04927349803445508
3542,0,0,0.2754071423265712
3543,0,0,0.03463637931521864
3544,0,0,0.16778072759126547
3545,0,0,0.006357096449993141
3546,0,0,0.21276114197106566
3547,0,0,0.0323547411441359
3548,0,0,0.46128772311378574
3549,0,0,0.043862066247231234
3550,0,0,0.09694153903604932
3551,0,0,0.08624626482924523
3552,0,0,0.059419220070921965
3553,0,0,0.21662010324072112
3554,0,0,0.003633064428696626
3555,0,0,0.04680721678488928
3556,0,0,0.0010932322519162276
3557,0,0,0.11667433552134952
3558,0,0,0.0449381270639392
3559,0,0,0.048159694173485514
3560,0,0,0.0037859567022092804
3561,0,0,0.21965441483871365
3562,0,1,0.6594227345864816
3563,0,0,0.006154464870526646
3564,0,0,0.22309598157963492
3565,0,0,0.057722013995160054
3566,0,1,0.8685693727109018
3567,0,0,0.09073312882104413
3568,0,0,0.00022268268792693355
3569,0,0,0.001900234248554745
3570,1,1,0.875904127232866
3571,0,1,0.7220136506735683
3572,0,1,0.7998401962520855
3573,0,0,0.001264586498938865
3574,0,0,0.05989327621234768
3575,0,0,0.10173619167946898
3576,0,0,0.01871919713892205
3577,0,0,0.05006687915055274
3578,0,0,0.00014992034908693387
3579,0,0,0.003901638449860562
3580,0,0,0.03142790843794369
3581,0,1,0.8462281167033775
3582,0,1,0.6668239073327719
3583,0,0,0.3507461995604215
3584,0,0,0.028732150807811982
3585,0,0,0.022060210006968086
3586,0,0,0.051515675830437764
3587,0,0,0.44582622405898686
3588,0,1,0.9235785059856547
3589,0,0,0.0014187854400879536
3590,0,0,0.1566242778610893
3591,0,0,0.013552505313518879
3592,0,0,0.03843075402256167
3593,0,0,0.00046138159074531765
3594,0,0,0.0825641223939233
3595,0,1,0.7803351173945243
3596,0,0,0.03767522879679302
3597,0,0,0.09263404553510503
3598,1,1,0.9420453552480612
3599,0,1,0.7711012841721048
3600,0,1,0.5013177245469957
3601,0,0,0.0001808811455613024
3602,0,0,0.05344960433703655
3603,0,0,0.0002945758756800879
3604,0,0,0.08429783967624005
3605,0,0,0.0002765586214629614
3606,0,0,0.07589585377095258
3607,0,0,0.0003762339829797088
3608,0,0,0.00043012951053315965
3609,0,0,0.0011354360772045883
3610,0,0,0.052073143759107654
3611,0,1,0.7748691065232677
3612,0,1,0.9832730749914269
3613,0,0,0.0003069451016629063
3614,0,0,0.09440798582871777
3615,0,0,0.1685387322725388
3616,0,0,0.07693206782572963
3617,0,0,0.02977307090094044
3618,0,0,0.09863116718273951
3619,0,0,0.0399949989295762
3620,0,0,0.018705419484982264
3621,0,0,0.23325676298424336
3622,0,0,0.07593921173715991
3623,0,0,0.04072960501078381
3624,0,0,0.037744323739393744
3625,0,0,0.09811015299297347
3626,0,0,0.28176405980427405
3627,0,0,0.0003637493628121129
3628,0,0,0.13425816102039637
3629,0,0,0.0009408917470309523
3630,0,0,0.06027789534922804
3631,0,0,0.027038058605012752
3632,0,1,0.6726104383645864
3633,0,0,0.06243877227362218
3634,0,0,0.1429010482056686
3635,0,0,0.058032921215916196
3636,0,0,0.00047888207868950785
3637,0,0,0.21276823206860385
3638,0,0,0.24637454095181868
3639,0,0,0.1296935009970634
3640,0,0,0.09865450374255347
3641,0,0,0.154218672799788
3642,0,0,0.0013372675176300576
3643,0,1,0.7455971312709974
3644,0,0,0.13272450062230398
3645,0,1,0.9955222769853115
3646,0,1,0.7623027334099705
3647,0,1,0.7352946512100567
3648,0,0,0.03631360445251016
3649,0,0,0.19755276295580648
3650,0,0,0.002855450777310996
3651,0,0,0.1238479035408521
3652,0,0,0.09694939450794926
3653,0,0,0.1251750624372723
3654,0,0,0.11936245059318205
3655,0,1,0.9754078308570229
3656,0,0,0.008878050009938175
3657,0,0,0.1173659250016474
3658,0,0,0.05016693608125587
3659,0,0,0.005335681900027922
3660,0,0,0.011044735421097698
3661,0,0,0.03173891707078114
3662,0,0,0.2875287288568674
3663,0,0,0.0001665328247705456
3664,0,0,0.1447602235457081
3665,0,0,0.006995635877377978
3666,0,0,0.2357504443442755
3667,0,0,0.05968566396513851
3668,0,1,0.8202099500238226
